0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-6.438574985978415821e-01
4.166666666666666435e-02,-1.297533289142992263e+00
6.250000000000000000e-02,-8.702051475866483532e-01
8.333333333333332871e-02,-2.362232956551867380e-01
1.041666666666666574e-01,-7.976402278465654083e-01
1.250000000000000000e-01,-4.072503640462436514e-01
1.458333333333333148e-01,2.416522028310344183e-01
1.666666666666666574e-01,-4.556919544052225324e-01
1.875000000000000000e-01,-1.660028805181491540e-01
2.083333333333333148e-01,4.928726784573715936e-01
2.291666666666666574e-01,-2.572379157863791121e-02
2.500000000000000000e-01,-7.392062642420720031e-02
2.708333333333333148e-01,5.881662223417101210e-01
2.916666666666666297e-01,5.534399027741925270e-01
3.125000000000000000e-01,-1.417621673300984153e-01
3.333333333333333148e-01,5.087380380882461361e-01
3.541666666666666297e-01,1.088758406298563575e+00
3.750000000000000000e-01,4.515443517521147143e-01
3.958333333333333148e-01,-2.181920197187437183e-01
4.166666666666666297e-01,4.361339037175414046e-01
4.375000000000000000e-01,9.210680027650974822e-01
4.583333333333333148e-01,2.852785664826641421e-01
4.791666666666666297e-01,-3.703023144263827282e-01
5.000000000000000000e-01,2.702210232159530379e-01
5.208333333333332593e-01,8.096133297893639558e-01
5.416666666666666297e-01,1.536888896093149270e-01
5.625000000000000000e-01,-5.080179229422703280e-01
5.833333333333332593e-01,1.177519107773168650e-01
6.041666666666666297e-01,5.864178260136378995e-01
6.250000000000000000e-01,-7.129432036500737979e-02
6.458333333333332593e-01,5.341178322525877986e-01
6.666666666666666297e-01,1.165517572175689409e+00
6.875000000000000000e-01,1.829254728596233948e+00
7.083333333333332593e-01,1.895534659720923276e+00
7.291666666666666297e-01,1.313084160276774437e+00
7.500000000000000000e-01,6.036418198466433349e-01
7.708333333333332593e-01,-8.008284747270424941e-02
7.916666666666666297e-01,6.220718288591227108e-01
8.125000000000000000e-01,-8.098931996450209336e-02
8.333333333333332593e-01,-7.348029058132093949e-01
8.541666666666666297e-01,-7.653430181505946339e-02
8.750000000000000000e-01,-1.120737441780051552e-01
8.958333333333332593e-01,-8.405687401342699649e-01
9.166666666666666297e-01,-1.144282470971239807e+00
9.375000000000000000e-01,-3.932259446387023072e-01
9.583333333333332593e-01,-1.817509640803091076e-01
9.791666666666666297e-01,-8.921431949830488373e-01
1.000000000000000000e+00,-1.408011148464023643e+00
1.020833333333333259e+00,-6.223855524630650393e-01
1.041666666666666519e+00,-2.444193008240554132e-02
1.062500000000000000e+00,-7.140798323480378462e-01
1.083333333333333259e+00,-1.251394145231324195e+00
1.104166666666666519e+00,-4.772694763457704381e-01
1.125000000000000000e+00,1.525410055821101729e-01
1.145833333333333259e+00,-5.109962144797681738e-01
1.166666666666666519e+00,-1.124243956995513605e+00
